"","data_id","country_id","country_indicator_id","data_time","data_value"
"18940",18940,94,13,2000-03-22,-1.85
"18941",18941,94,14,2000-03-22,24.86
"18942",18942,94,2,1999-03-22,64867.48
"18943",18943,94,3,1999-03-22,185
"18944",18944,94,4,1999-03-22,4650
"18945",18945,94,5,1999-03-22,179
"18946",18946,94,6,1999-03-22,4879
"18947",18947,94,7,1999-03-22,3
"18948",18948,94,8,1999-03-22,-272.82
"18949",18949,94,9,1999-03-22,6090
"18950",18950,94,10,1999-03-22,0.19
"18951",18951,94,11,1999-03-22,9.78
"18952",18952,94,12,1999-03-22,86.26
"18953",18953,94,13,1999-03-22,-0.42
"18954",18954,94,14,1999-03-22,24.14
"18955",18955,94,2,1998-03-22,66490.37
"18956",18956,94,3,1998-03-22,184
"18957",18957,94,4,1998-03-22,4638
"18958",18958,94,5,1998-03-22,187
"18959",18959,94,6,1998-03-22,4877
"18960",18960,94,7,1998-03-22,2
"18961",18961,94,8,1998-03-22,-180.57
"18962",18962,94,9,1998-03-22,6080
"18963",18963,94,10,1998-03-22,0.17
"18964",18964,94,11,1998-03-22,9.62
"18965",18965,94,12,1998-03-22,84.69
"18966",18966,94,13,1998-03-22,-0.27
"18967",18967,94,14,1998-03-22,22.48
"18968",18968,94,2,1997-03-22,61792.16
"18969",18969,94,3,1997-03-22,180
"18970",18970,94,4,1997-03-22,4617
"18971",18971,94,5,1997-03-22,183
"18972",18972,94,6,1997-03-22,4868
"18973",18973,94,7,1997-03-22,2
"18974",18974,94,8,1997-03-22,-2565.13
"18975",18975,94,9,1997-03-22,6130
"18976",18976,94,10,1997-03-22,0.16
"18977",18977,94,11,1997-03-22,8.99
"18978",18978,94,12,1997-03-22,85.07
"18979",18979,94,13,1997-03-22,-4.15
"18980",18980,94,14,1997-03-22,22.15
"18981",18981,94,2,1996-03-22,66985.77
"18982",18982,94,3,1996-03-22,185
"18983",18983,94,4,1996-03-22,4601
"18984",18984,94,5,1996-03-22,178
"18985",18985,94,6,1996-03-22,4839
"18986",18986,94,7,1996-03-22,2
"18987",18987,94,8,1996-03-22,-3255.23
"18988",18988,94,9,1996-03-22,5950
"18989",18989,94,10,1996-03-22,0.16
"18990",18990,94,11,1996-03-22,8.61
"18991",18991,94,12,1996-03-22,81.49
"18992",18992,94,13,1996-03-22,-4.86
"18993",18993,94,14,1996-03-22,22.71
"18994",18994,94,2,1995-03-22,59775.7
"18995",18995,94,3,1995-03-22,198
"18996",18996,94,4,1995-03-22,4681
"18997",18997,94,5,1995-03-22,184
"18998",18998,94,6,1995-03-22,4889
"18999",18999,94,7,1995-03-22,NA
"19000",19000,94,8,1995-03-22,-1850.53
"19001",19001,94,9,1995-03-22,5110
"19002",19002,94,10,1995-03-22,0.2
"19003",19003,94,11,1995-03-22,7.45
"19004",19004,94,12,1995-03-22,83.89
"19005",19005,94,13,1995-03-22,-3.1
"19006",19006,94,14,1995-03-22,22.19
"19007",19007,94,2,1994-03-22,47554.67
"19008",19008,94,3,1994-03-22,196
"19009",19009,94,4,1994-03-22,4622
"19010",19010,94,5,1994-03-22,184
"19011",19011,94,6,1994-03-22,4852
"19012",19012,94,7,1994-03-22,NA
"19013",19013,94,8,1994-03-22,-549.72
"19014",19014,94,9,1994-03-22,4140
"19015",19015,94,10,1994-03-22,0.18
"19016",19016,94,11,1994-03-22,7.03
"19017",19017,94,12,1994-03-22,75.7
"19018",19018,94,13,1994-03-22,-1.16
"19019",19019,94,14,1994-03-22,23.72
"19020",19020,94,2,1993-03-22,40614.35
"19021",19021,94,3,1993-03-22,199
"19022",19022,94,4,1993-03-22,4600
"19023",19023,94,5,1993-03-22,174
"19024",19024,94,6,1993-03-22,4839
"19025",19025,94,7,1993-03-22,NA
"19026",19026,94,8,1993-03-22,453.52
"19027",19027,94,9,1993-03-22,3480
"19028",19028,94,10,1993-03-22,0.31
"19029",19029,94,11,1993-03-22,5.29
"19030",19030,94,12,1993-03-22,79.13
"19031",19031,94,13,1993-03-22,1.12
"19032",19032,94,14,1993-03-22,23.07
"19033",19033,94,2,1992-03-22,34590.05
"19034",19034,94,3,1992-03-22,NA
"19035",19035,94,4,1992-03-22,NA
"19036",19036,94,5,1992-03-22,NA
"19037",19037,94,6,1992-03-22,NA
"19038",19038,94,7,1992-03-22,NA
"19039",19039,94,8,1992-03-22,413.95
"19040",19040,94,9,1992-03-22,3340
"19041",19041,94,10,1992-03-22,NA
"19042",19042,94,11,1992-03-22,NA
"19043",19043,94,12,1992-03-22,78.9
"19044",19044,94,13,1992-03-22,1.2
"19045",19045,94,14,1992-03-22,NA
"19046",19046,94,2,1991-03-22,29675.5
"19047",19047,94,3,1991-03-22,NA
"19048",19048,94,4,1991-03-22,NA
"19049",19049,94,5,1991-03-22,NA
"19050",19050,94,6,1991-03-22,NA
"19051",19051,94,7,1991-03-22,NA
"19052",19052,94,8,1991-03-22,1661.26
"19053",19053,94,9,1991-03-22,NA
"19054",19054,94,10,1991-03-22,NA
"19055",19055,94,11,1991-03-22,NA
"19056",19056,94,12,1991-03-22,71.62
"19057",19057,94,13,1991-03-22,5.6
"19058",19058,94,14,1991-03-22,NA
"19059",19059,94,2,1990-03-22,40477.4
"19060",19060,94,3,1990-03-22,NA
"19061",19061,94,4,1990-03-22,NA
"19062",19062,94,5,1990-03-22,NA
"19063",19063,94,6,1990-03-22,NA
"19064",19064,94,7,1990-03-22,NA
"19065",19065,94,8,1990-03-22,950.46
"19066",19066,94,9,1990-03-22,NA
"19067",19067,94,10,1990-03-22,NA
"19068",19068,94,11,1990-03-22,NA
"19069",19069,94,12,1990-03-22,63.81
"19070",19070,94,13,1990-03-22,2.35
"19071",19071,94,14,1990-03-22,NA
"19072",19072,94,2,1989-03-22,NA
"19073",19073,94,3,1989-03-22,NA
"19074",19074,94,4,1989-03-22,NA
"19075",19075,94,5,1989-03-22,NA
"19076",19076,94,6,1989-03-22,NA
"19077",19077,94,7,1989-03-22,NA
"19078",19078,94,8,1989-03-22,NA
"19079",19079,94,9,1989-03-22,NA
"19080",19080,94,10,1989-03-22,NA
"19081",19081,94,11,1989-03-22,NA
"19082",19082,94,12,1989-03-22,NA
"19083",19083,94,13,1989-03-22,NA
"19084",19084,94,14,1989-03-22,NA
"19085",19085,94,2,1988-03-22,NA
"19086",19086,94,3,1988-03-22,NA
"19087",19087,94,4,1988-03-22,NA
"19088",19088,94,5,1988-03-22,NA
"19089",19089,94,6,1988-03-22,NA
"19090",19090,94,7,1988-03-22,NA
"19091",19091,94,8,1988-03-22,NA
"19092",19092,94,9,1988-03-22,NA
"19093",19093,94,10,1988-03-22,NA
"19094",19094,94,11,1988-03-22,NA
"19095",19095,94,12,1988-03-22,NA
"19096",19096,94,13,1988-03-22,NA
"19097",19097,94,14,1988-03-22,NA
"19098",19098,93,2,2018-03-22,1433904.35
"19099",19099,93,3,2018-03-22,213
"19100",19100,93,4,2018-03-22,4178
"19101",19101,93,5,2018-03-22,215
"19102",19102,93,6,2018-03-22,4346
"19103",19103,93,7,2018-03-22,28
"19104",19104,93,8,2018-03-22,5980.16
"19105",19105,93,9,2018-03-22,53230
"19106",19106,93,10,2018-03-22,0.18
"19107",19107,93,11,2018-03-22,13.5
"19108",19108,93,12,2018-03-22,43.19
"19109",19109,93,13,2018-03-22,0.42
"19110",19110,93,14,2018-03-22,9.95
"19111",19111,93,2,2017-03-22,1330135.76
"19112",19112,93,3,2017-03-22,211
"19113",19113,93,4,2017-03-22,4181
"19114",19114,93,5,2017-03-22,219
"19115",19115,93,6,2017-03-22,4362
"19116",19116,93,7,2017-03-22,28
"19117",19117,93,8,2017-03-22,8198.96
"19118",19118,93,9,2017-03-22,51600
"19119",19119,93,10,2017-03-22,0.17
"19120",19120,93,11,2017-03-22,14.23
"19121",19121,93,12,2017-03-22,41.77
"19122",19122,93,13,2017-03-22,0.62
"19123",19123,93,14,2017-03-22,10.05
"19124",19124,93,2,2016-03-22,1208846.99
"19125",19125,93,3,2016-03-22,211
"19126",19126,93,4,2016-03-22,4182
"19127",19127,93,5,2016-03-22,217
"19128",19128,93,6,2016-03-22,4373
"19129",19129,93,7,2016-03-22,27
"19130",19130,93,8,2016-03-22,-27507.64
"19131",19131,93,9,2016-03-22,54140
"19132",19132,93,10,2016-03-22,0.16
"19133",19133,93,11,2016-03-22,13.9
"19134",19134,93,12,2016-03-22,40.78
"19135",19135,93,13,2016-03-22,-2.28
"19136",19136,93,14,2016-03-22,9.97
"19137",19137,93,2,2015-03-22,1351693.98
"19138",19138,93,3,2015-03-22,212
"19139",19139,93,4,2015-03-22,4207
"19140",19140,93,5,2015-03-22,214
"19141",19141,93,6,2015-03-22,4373
"19142",19142,93,7,2015-03-22,25
"19143",19143,93,8,2015-03-22,-20609.04
"19144",19144,93,9,2015-03-22,60500
"19145",19145,93,10,2015-03-22,0.16
"19146",19146,93,11,2015-03-22,13.77
"19147",19147,93,12,2015-03-22,41.49
"19148",19148,93,13,2015-03-22,-1.52
"19149",19149,93,14,2015-03-22,8.77
"19150",19150,93,2,2014-03-22,1467483.71
"19151",19151,93,3,2014-03-22,212
"19152",19152,93,4,2014-03-22,4188
"19153",19153,93,5,2014-03-22,215
"19154",19154,93,6,2014-03-22,4366
"19155",19155,93,7,2014-03-22,25
"19156",19156,93,8,2014-03-22,-6274.67
"19157",19157,93,9,2014-03-22,65150
"19158",19158,93,10,2014-03-22,0.17
"19159",19159,93,11,2014-03-22,13.86
"19160",19160,93,12,2014-03-22,42.51
"19161",19161,93,13,2014-03-22,-0.43
"19162",19162,93,14,2014-03-22,8.47
"19163",19163,93,2,2013-03-22,1576184.47
"19164",19164,93,3,2013-03-22,211
"19165",19165,93,4,2013-03-22,4210
"19166",19166,93,5,2013-03-22,211
"19167",19167,93,6,2013-03-22,4367
"19168",19168,93,7,2013-03-22,25
"19169",19169,93,8,2013-03-22,-20428.85
"19170",19170,93,9,2013-03-22,66020
"19171",19171,93,10,2013-03-22,0.17
"19172",19172,93,11,2013-03-22,13.95
"19173",19173,93,12,2013-03-22,41.21
"19174",19174,93,13,2013-03-22,-1.3
"19175",19175,93,14,2013-03-22,7.67
"19176",19176,93,2,2012-03-22,1546151.78
"19177",19177,93,3,2012-03-22,213
"19178",19178,93,4,2012-03-22,4224
"19179",19179,93,5,2012-03-22,211
"19180",19180,93,6,2012-03-22,4365
"19181",19181,93,7,2012-03-22,25
"19182",19182,93,8,2012-03-22,-3845.12
"19183",19183,93,9,2012-03-22,60210
"19184",19184,93,10,2012-03-22,0.15
"19185",19185,93,11,2012-03-22,14.37
"19186",19186,93,12,2012-03-22,43.21
"19187",19187,93,13,2012-03-22,-0.25
"19188",19188,93,14,2012-03-22,7.78
"19189",19189,93,2,2011-03-22,1396649.91
"19190",19190,93,3,2011-03-22,212
"19191",19191,93,4,2011-03-22,4254
"19192",19192,93,5,2011-03-22,214
"19193",19193,93,6,2011-03-22,4386
"19194",19194,93,7,2011-03-22,22
"19195",19195,93,8,2011-03-22,13493.05
"19196",19196,93,9,2011-03-22,50320
"19197",19197,93,10,2011-03-22,0.14
"19198",19198,93,11,2011-03-22,14.65
"19199",19199,93,12,2011-03-22,41.91
"19200",19200,93,13,2011-03-22,0.97
"19201",19201,93,14,2011-03-22,8.21
"19202",19202,93,2,2010-03-22,1146138.47
"19203",19203,93,3,2010-03-22,215
"19204",19204,93,4,2010-03-22,4278
"19205",19205,93,5,2010-03-22,209
"19206",19206,93,6,2010-03-22,4386
"19207",19207,93,7,2010-03-22,21
"19208",19208,93,8,2010-03-22,-11801.29
"19209",19209,93,9,2010-03-22,46630
"19210",19210,93,10,2010-03-22,0.13
"19211",19211,93,11,2010-03-22,14.06
"19212",19212,93,12,2010-03-22,40.65
"19213",19213,93,13,2010-03-22,-1.03
"19214",19214,93,14,2010-03-22,8.55
"19215",19215,93,2,2009-03-22,927805.18
"19216",19216,93,3,2009-03-22,215
"19217",19217,93,4,2009-03-22,4278
"19218",19218,93,5,2009-03-22,212
"19219",19219,93,6,2009-03-22,4402
"19220",19220,93,7,2009-03-22,13
"19221",19221,93,8,2009-03-22,1964.36
"19222",19222,93,9,2009-03-22,44050
"19223",19223,93,10,2009-03-22,0.11
"19224",19224,93,11,2009-03-22,13.95
"19225",19225,93,12,2009-03-22,45.8
"19226",19226,93,13,2009-03-22,0.21
"19227",19227,93,14,2009-03-22,8.97
"19228",19228,93,2,2008-03-22,1053995.52
"19229",19229,93,3,2008-03-22,218
"19230",19230,93,4,2008-03-22,4279
"19231",19231,93,5,2008-03-22,208
"19232",19232,93,6,2008-03-22,4408
"19233",19233,93,7,2008-03-22,13
"19234",19234,93,8,2008-03-22,-26845.12
"19235",19235,93,9,2008-03-22,42330
"19236",19236,93,10,2008-03-22,0.1
"19237",19237,93,11,2008-03-22,14.32
"19238",19238,93,12,2008-03-22,42.87
"19239",19239,93,13,2008-03-22,-2.55
"19240",19240,93,14,2008-03-22,8.86
"19241",19241,93,2,2007-03-22,853099.63
"19242",19242,93,3,2007-03-22,216
"19243",19243,93,4,2007-03-22,4297
"19244",19244,93,5,2007-03-22,210
"19245",19245,93,6,2007-03-22,4431
"19246",19246,93,7,2007-03-22,13
"19247",19247,93,8,2007-03-22,-14026.85
"19248",19248,93,9,2007-03-22,37300
"19249",19249,93,10,2007-03-22,0.09
"19250",19250,93,11,2007-03-22,14.35
"19251",19251,93,12,2007-03-22,42.05
"19252",19252,93,13,2007-03-22,-1.64
"19253",19253,93,14,2007-03-22,9.69
"19254",19254,93,2,2006-03-22,746054.21
"19255",19255,93,3,2006-03-22,215
"19256",19256,93,4,2006-03-22,4519
"19257",19257,93,5,2006-03-22,211
"19258",19258,93,6,2006-03-22,4640
"19259",19259,93,7,2006-03-22,14
"19260",19260,93,8,2006-03-22,-13551.21
"19261",19261,93,9,2006-03-22,34090
"19262",19262,93,10,2006-03-22,0.08
"19263",19263,93,11,2006-03-22,13.79
"19264",19264,93,12,2006-03-22,41.6
"19265",19265,93,13,2006-03-22,-1.82
"19266",19266,93,14,2006-03-22,8.9
"19267",19267,93,2,2005-03-22,693407.76
"19268",19268,93,3,2005-03-22,213
"19269",19269,93,4,2005-03-22,4551
"19270",19270,93,5,2005-03-22,209
"19271",19271,93,6,2005-03-22,4682
"19272",19272,93,7,2005-03-22,9
"19273",19273,93,8,2005-03-22,-19006.16
"19274",19274,93,9,2005-03-22,30310
"19275",19275,93,10,2005-03-22,0.09
"19276",19276,93,11,2005-03-22,13.62
"19277",19277,93,12,2005-03-22,39.27
"19278",19278,93,13,2005-03-22,-2.74
"19279",19279,93,14,2005-03-22,8.88
"19280",19280,93,2,2004-03-22,612490.4
"19281",19281,93,3,2004-03-22,217
"19282",19282,93,4,2004-03-22,4544
"19283",19283,93,5,2004-03-22,206
"19284",19284,93,6,2004-03-22,4699
"19285",19285,93,7,2004-03-22,9
"19286",19286,93,8,2004-03-22,-16623.99
"19287",19287,93,9,2004-03-22,25480
"19288",19288,93,10,2004-03-22,0.08
"19289",19289,93,11,2004-03-22,13.45
"19290",19290,93,12,2004-03-22,37.12
"19291",19291,93,13,2004-03-22,-2.71
"19292",19292,93,14,2004-03-22,9.16
"19293",19293,93,2,2003-03-22,466488.06
"19294",19294,93,3,2003-03-22,215
"19295",19295,93,4,2003-03-22,4546
"19296",19296,93,5,2003-03-22,207
"19297",19297,93,6,2003-03-22,4683
"19298",19298,93,7,2003-03-22,9
"19299",19299,93,8,2003-03-22,-9824.11
"19300",19300,93,9,2003-03-22,21120
"19301",19301,93,10,2003-03-22,0.07
"19302",19302,93,11,2003-03-22,12.89
"19303",19303,93,12,2003-03-22,40.3
"19304",19304,93,13,2003-03-22,-2.11
"19305",19305,93,14,2003-03-22,9.83
"19306",19306,93,2,2002-03-22,394648.91
"19307",19307,93,3,2002-03-22,215
"19308",19308,93,4,2002-03-22,4584
"19309",19309,93,5,2002-03-22,203
"19310",19310,93,6,2002-03-22,4683
"19311",19311,93,7,2002-03-22,9
"19312",19312,93,8,2002-03-22,-31.92
"19313",19313,93,9,2002-03-22,19990
"19314",19314,93,10,2002-03-22,0.07
"19315",19315,93,11,2002-03-22,12.76
"19316",19316,93,12,2002-03-22,41.56
"19317",19317,93,13,2002-03-22,-0.01
"19318",19318,93,14,2002-03-22,9.6
"19319",19319,93,2,2001-03-22,378376.09
"19320",19320,93,3,2001-03-22,217
"19321",19321,93,4,2001-03-22,4592
"19322",19322,93,5,2001-03-22,202
"19323",19323,93,6,2001-03-22,4744
"19324",19324,93,7,2001-03-22,9
"19325",19325,93,8,2001-03-22,326.29
"19326",19326,93,9,2001-03-22,20110
"19327",19327,93,10,2001-03-22,0.07
"19328",19328,93,11,2001-03-22,12.01
"19329",19329,93,12,2001-03-22,44.37
"19330",19330,93,13,2001-03-22,0.09
"19331",19331,93,14,2001-03-22,9.35
"19332",19332,93,2,2000-03-22,415222.63
"19333",19333,93,3,2000-03-22,219
"19334",19334,93,4,2000-03-22,4589
"19335",19335,93,5,2000-03-22,204
"19336",19336,93,6,2000-03-22,4745
"19337",19337,93,7,2000-03-22,9
"19338",19338,93,8,2000-03-22,-8967.53
"19339",19339,93,9,2000-03-22,21120
"19340",19340,93,10,2000-03-22,0.08
"19341",19341,93,11,2000-03-22,11.52
"19342",19342,93,12,2000-03-22,41.03
"19343",19343,93,13,2000-03-22,-2.16
"19344",19344,93,14,2000-03-22,9.46
"19345",19345,93,2,1999-03-22,388608.22
"19346",19346,93,3,1999-03-22,205
"19347",19347,93,4,1999-03-22,4588
"19348",19348,93,5,1999-03-22,182
"19349",19349,93,6,1999-03-22,4745
"19350",19350,93,7,1999-03-22,9
"19351",19351,93,8,1999-03-22,-9508.71
"19352",19352,93,9,1999-03-22,21430
"19353",19353,93,10,1999-03-22,0.09
"19354",19354,93,11,1999-03-22,9.52
"19355",19355,93,12,1999-03-22,39.13
"19356",19356,93,13,1999-03-22,-2.45
"19357",19357,93,14,1999-03-22,9.78
"19358",19358,93,2,1998-03-22,398899.14
"19359",19359,93,3,1998-03-22,203
"19360",19360,93,4,1998-03-22,4548
"19361",19361,93,5,1998-03-22,178
"19362",19362,93,6,1998-03-22,4783
"19363",19363,93,7,1998-03-22,5
"19364",19364,93,8,1998-03-22,-3507.43
"19365",19365,93,9,1998-03-22,21740
"19366",19366,93,10,1998-03-22,0.08
"19367",19367,93,11,1998-03-22,9.68
"19368",19368,93,12,1998-03-22,40.07
"19369",19369,93,13,1998-03-22,-0.88
"19370",19370,93,14,1998-03-22,8.98
"19371",19371,93,2,1997-03-22,434568.01
"19372",19372,93,3,1997-03-22,201
"19373",19373,93,4,1997-03-22,4571
"19374",19374,93,5,1997-03-22,174
"19375",19375,93,6,1997-03-22,4802
"19376",19376,93,7,1997-03-22,9
"19377",19377,93,8,1997-03-22,1194.24
"19378",19378,93,9,1997-03-22,21900
"19379",19379,93,10,1997-03-22,0.09
"19380",19380,93,11,1997-03-22,9.07
"19381",19381,93,12,1997-03-22,38.07
"19382",19382,93,13,1997-03-22,0.27
"19383",19383,93,14,1997-03-22,9.01
"19384",19384,93,2,1996-03-22,400302.73
"19385",19385,93,3,1996-03-22,196
"19386",19386,93,4,1996-03-22,4544
"19387",19387,93,5,1996-03-22,170
"19388",19388,93,6,1996-03-22,4791
"19389",19389,93,7,1996-03-22,9
"19390",19390,93,8,1996-03-22,-1817.15
"19391",19391,93,9,1996-03-22,20440
"19392",19392,93,10,1996-03-22,0.09
"19393",19393,93,11,1996-03-22,8.5
"19394",19394,93,12,1996-03-22,38.33
"19395",19395,93,13,1996-03-22,-0.45
"19396",19396,93,14,1996-03-22,9.67
"19397",19397,93,2,1995-03-22,367216.36
"19398",19398,93,3,1995-03-22,202
"19399",19399,93,4,1995-03-22,4564
"19400",19400,93,5,1995-03-22,167
"19401",19401,93,6,1995-03-22,4856
"19402",19402,93,7,1995-03-22,NA
"19403",19403,93,8,1995-03-22,-7226.02
"19404",19404,93,9,1995-03-22,19250
"19405",19405,93,10,1995-03-22,0.11
"19406",19406,93,11,1995-03-22,7.7
"19407",19407,93,12,1995-03-22,37.8
"19408",19408,93,13,1995-03-22,-1.97
"19409",19409,93,14,1995-03-22,9.46
"19410",19410,93,2,1994-03-22,322211.69
"19411",19411,93,3,1994-03-22,205
"19412",19412,93,4,1994-03-22,4549
"19413",19413,93,5,1994-03-22,167
"19414",19414,93,6,1994-03-22,4860
"19415",19415,93,7,1994-03-22,NA
"19416",19416,93,8,1994-03-22,-1661.02
"19417",19417,93,9,1994-03-22,18830
"19418",19418,93,10,1994-03-22,0.12
"19419",19419,93,11,1994-03-22,7.58
"19420",19420,93,12,1994-03-22,36.53
"19421",19421,93,13,1994-03-22,-0.52
"19422",19422,93,14,1994-03-22,9.54
"19423",19423,93,2,1993-03-22,311544.41
"19424",19424,93,3,1993-03-22,196
"19425",19425,93,4,1993-03-22,4570
"19426",19426,93,5,1993-03-22,169
"19427",19427,93,6,1993-03-22,4848
"19428",19428,93,7,1993-03-22,7
"19429",19429,93,8,1993-03-22,-999.86
"19430",19430,93,9,1993-03-22,18860
"19431",19431,93,10,1993-03-22,0.13
"19432",19432,93,11,1993-03-22,7.33
"19433",19433,93,12,1993-03-22,35.47
"19434",19434,93,13,1993-03-22,-0.32
"19435",19435,93,14,1993-03-22,8.52
"19436",19436,93,2,1992-03-22,324878.87
"19437",19437,93,3,1992-03-22,188
"19438",19438,93,4,1992-03-22,4523
"19439",19439,93,5,1992-03-22,160
"19440",19440,93,6,1992-03-22,4826
"19441",19441,93,7,1992-03-22,NA
"19442",19442,93,8,1992-03-22,885.18
"19443",19443,93,9,1992-03-22,18500
"19444",19444,93,10,1992-03-22,0.16
"19445",19445,93,11,1992-03-22,6.77
"19446",19446,93,12,1992-03-22,33.11
"19447",19447,93,13,1992-03-22,0.27
"19448",19448,93,14,1992-03-22,7.92
"19449",19449,93,2,1991-03-22,325310.42
"19450",19450,93,3,1991-03-22,180
"19451",19451,93,4,1991-03-22,4511
"19452",19452,93,5,1991-03-22,152
"19453",19453,93,6,1991-03-22,4817
"19454",19454,93,7,1991-03-22,6
"19455",19455,93,8,1991-03-22,-431.68
"19456",19456,93,9,1991-03-22,18190
"19457",19457,93,10,1991-03-22,0.2
"19458",19458,93,11,1991-03-22,6.27
"19459",19459,93,12,1991-03-22,32.26
"19460",19460,93,13,1991-03-22,-0.13
"19461",19461,93,14,1991-03-22,7.71
"19462",19462,93,2,1990-03-22,310777.22
"19463",19463,93,3,1990-03-22,176
"19464",19464,93,4,1990-03-22,4490
"19465",19465,93,5,1990-03-22,149
"19466",19466,93,6,1990-03-22,4839
"19467",19467,93,7,1990-03-22,NA
"19468",19468,93,8,1990-03-22,-5989.23
"19469",19469,93,9,1990-03-22,17300
"19470",19470,93,10,1990-03-22,0.26
"19471",19471,93,11,1990-03-22,6.04
"19472",19472,93,12,1990-03-22,32.22
"19473",19473,93,13,1990-03-22,-1.93
"19474",19474,93,14,1990-03-22,7.89
"19475",19475,93,2,1989-03-22,299267.97
"19476",19476,93,3,1989-03-22,178
"19477",19477,93,4,1989-03-22,4471
"19478",19478,93,5,1989-03-22,148
"19479",19479,93,6,1989-03-22,4869
"19480",19480,93,7,1989-03-22,NA
"19481",19481,93,8,1989-03-22,-5487.34
"19482",19482,93,9,1989-03-22,15560
"19483",19483,93,10,1989-03-22,0.27
"19484",19484,93,11,1989-03-22,5.75
"19485",19485,93,12,1989-03-22,32.13
"19486",19486,93,13,1989-03-22,-1.83
"19487",19487,93,14,1989-03-22,7.56
"19488",19488,93,2,1988-03-22,235659.2
"19489",19489,93,3,1988-03-22,176
"19490",19490,93,4,1988-03-22,4455
"19491",19491,93,5,1988-03-22,150
"19492",19492,93,6,1988-03-22,4848
"19493",19493,93,7,1988-03-22,NA
"19494",19494,93,8,1988-03-22,-1557.04
"19495",19495,93,9,1988-03-22,14100
"19496",19496,93,10,1988-03-22,0.49
"19497",19497,93,11,1988-03-22,3.95
"19498",19498,93,12,1988-03-22,32.63
"19499",19499,93,13,1988-03-22,-0.66
"19500",19500,93,14,1988-03-22,NA
"19501",19501,31,2,2018-03-22,1868626.09
"19502",19502,31,3,2018-03-22,229
"19503",19503,31,4,2018-03-22,4126
"19504",19504,31,5,2018-03-22,218
"19505",19505,31,6,2018-03-22,4278
"19506",19506,31,7,2018-03-22,63
"19507",19507,31,8,2018-03-22,9878.48
"19508",19508,31,9,2018-03-22,9140
"19509",19509,31,10,2018-03-22,0.11
"19510",19510,31,11,2018-03-22,12.62
"19511",19511,31,12,2018-03-22,29.08
"19512",19512,31,13,2018-03-22,0.53
"19513",19513,31,14,2018-03-22,5.71
"19514",19514,31,2,2017-03-22,2053594.97
"19515",19515,31,3,2017-03-22,220
"19516",19516,31,4,2017-03-22,4021
"19517",19517,31,5,2017-03-22,216
"19518",19518,31,6,2017-03-22,4288
"19519",19519,31,7,2017-03-22,33
"19520",19520,31,8,2017-03-22,20585.95
"19521",19521,31,9,2017-03-22,8670
"19522",19522,31,10,2017-03-22,0.09
"19523",19523,31,11,2017-03-22,13.44
"19524",19524,31,12,2017-03-22,24.14
"19525",19525,31,13,2017-03-22,1
"19526",19526,31,14,2017-03-22,5.2
"19527",19527,31,2,2016-03-22,1796275.44
"19528",19528,31,3,2016-03-22,220
"19529",19529,31,4,2016-03-22,4068
"19530",19530,31,5,2016-03-22,212
"19531",19531,31,6,2016-03-22,4298
"19532",19532,31,7,2016-03-22,62
"19533",19533,31,8,2016-03-22,7181.43
"19534",19534,31,9,2016-03-22,8930
"19535",19535,31,10,2016-03-22,0.08
"19536",19536,31,11,2016-03-22,12.99
"19537",19537,31,12,2016-03-22,24.54
"19538",19538,31,13,2016-03-22,0.4
"19539",19539,31,14,2016-03-22,5.4
"19540",19540,31,2,2015-03-22,1802214.37
"19541",19541,31,3,2015-03-22,216
"19542",19542,31,4,2015-03-22,4034
"19543",19543,31,5,2015-03-22,216
"19544",19544,31,6,2015-03-22,4313
"19545",19545,31,7,2015-03-22,63
"19546",19546,31,8,2015-03-22,-20784.21
"19547",19547,31,9,2015-03-22,10160
"19548",19548,31,10,2015-03-22,0.07
"19549",19549,31,11,2015-03-22,12.94
"19550",19550,31,12,2015-03-22,26.95
"19551",19551,31,13,2015-03-22,-1.15
"19552",19552,31,14,2015-03-22,5.8
"19553",19553,31,2,2014-03-22,2455994.05
"19554",19554,31,3,2014-03-22,207
"19555",19555,31,4,2014-03-22,4036
"19556",19556,31,5,2014-03-22,208
"19557",19557,31,6,2014-03-22,4328
"19558",19558,31,7,2014-03-22,59
"19559",19559,31,8,2014-03-22,-65366.77
"19560",19560,31,9,2014-03-22,12100
"19561",19561,31,10,2014-03-22,0.07
"19562",19562,31,11,2014-03-22,13.17
"19563",19563,31,12,2014-03-22,24.69
"19564",19564,31,13,2014-03-22,-2.66
"19565",19565,31,14,2014-03-22,5.21
"19566",19566,31,2,2013-03-22,2472806.46
"19567",19567,31,3,2013-03-22,214
"19568",19568,31,4,2013-03-22,4042
"19569",19569,31,5,2013-03-22,213
"19570",19570,31,6,2013-03-22,4335
"19571",19571,31,7,2013-03-22,1
"19572",19572,31,8,2013-03-22,-56912.02
"19573",19573,31,9,2013-03-22,12810
"19574",19574,31,10,2013-03-22,0.07
"19575",19575,31,11,2013-03-22,13.17
"19576",19576,31,12,2013-03-22,25.79
"19577",19577,31,13,2013-03-22,-2.3
"19578",19578,31,14,2013-03-22,4.95
"19579",19579,31,2,2012-03-22,2465188.67
"19580",19580,31,3,2012-03-22,215
"19581",19581,31,4,2012-03-22,4071
"19582",19582,31,5,2012-03-22,216
"19583",19583,31,6,2012-03-22,4347
"19584",19584,31,7,2012-03-22,57
"19585",19585,31,8,2012-03-22,-33506.22
"19586",19586,31,9,2012-03-22,12360
